,date,Status,Device ID,Location,Machine,Product,Category,Transaction,TransDate,Type,RCoil,RPrice,RQty,MCoil,MPrice,MQty,LineTotal,TransTotal,Prcd Date,TransMonth,Latitude,Longitude,best_seller
100,2022-01-12,Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Seapoint Farms Dry Roasted Edamame - Wasabi,Food,14558748149,"Wednesday, January 12, 2022",Cash,134,2.5,1,134,2.5,1,2.5,2.5,1/12/2022,1,39.62814631227117,-74.34345395291756,False
101,2022-01-12,Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Snapple Diet Tea - Raspberry,Non Carbonated,14559129065,"Wednesday, January 12, 2022",Cash,145,2.5,1,145,2.5,1,2.5,2.5,1/12/2022,1,40.42402234119813,-74.38261320837535,False
102,2022-01-12,Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Snapple Diet Tea - Raspberry,Non Carbonated,14559130790,"Wednesday, January 12, 2022",Cash,145,2.5,1,145,2.5,1,2.5,2.5,1/12/2022,1,40.42402234119813,-74.38261320837535,False
103,2022-01-12,Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Poland Springs Water,Water,14559155611,"Wednesday, January 12, 2022",Cash,144,1.5,1,144,1.5,1,1.5,1.5,1/12/2022,1,40.42402234119813,-74.38261320837535,True
104,2022-01-12,Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Poland Springs Water,Water,14559158935,"Wednesday, January 12, 2022",Cash,144,1.5,1,144,1.5,1,1.5,1.5,1/12/2022,1,40.42402234119813,-74.38261320837535,True
105,2022-01-12,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Chum Fruit Bites - Mango/Strawberry,Food,14560200727,"Wednesday, January 12, 2022",Credit,132,1.25,1,132,1.25,1,1.25,1.25,1/12/2022,1,40.43573099130568,-74.12521215733176,False
106,2022-01-13,Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Monster Energy  Zero Ultra,Carbonated,14563310566,"Thursday, January 13, 2022",Cash,146,3.0,1,146,3.0,1,3.0,3.0,1/13/2022,1,39.62814631227117,-74.34345395291756,False
107,2022-01-13,Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Takis - Hot Chilli Pepper & Lime,Food,14563329503,"Thursday, January 13, 2022",Cash,123,1.5,1,123,1.5,1,1.5,1.5,1/13/2022,1,39.62814631227117,-74.34345395291756,True
108,2022-01-13,Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Cheetos Baked - Flaming Hot,Food,14563516111,"Thursday, January 13, 2022",Cash,124,1.5,1,124,1.5,1,1.5,1.5,1/13/2022,1,39.62814631227117,-74.34345395291756,False
109,2022-01-13,Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Poland Springs Water,Water,14563576202,"Thursday, January 13, 2022",Cash,144,1.5,1,144,1.5,1,1.5,1.5,1/13/2022,1,40.42402234119813,-74.38261320837535,True
110,2022-01-13,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Chesters Fries Flaming hot,Food,14564406933,"Thursday, January 13, 2022",Cash,111,1.5,1,111,1.5,1,1.5,1.5,1/13/2022,1,40.43573099130568,-74.12521215733176,False
111,2022-01-13,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Miss Vickie's Potato Chip - Jalapeno,Food,14564409465,"Thursday, January 13, 2022",Cash,112,1.5,1,112,1.5,1,1.5,1.5,1/13/2022,1,40.43573099130568,-74.12521215733176,False
112,2022-01-13,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,14564514322,"Thursday, January 13, 2022",Cash,142,1.0,1,142,1.0,1,1.0,1.0,1/13/2022,1,40.43573099130568,-74.12521215733176,True
113,2022-01-13,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Red Bull - Original,Carbonated,14564519839,"Thursday, January 13, 2022",Credit,148,3.0,1,148,3.0,1,3.0,3.0,1/13/2022,1,40.43573099130568,-74.12521215733176,True
114,2022-01-13,Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Ruffles Baked  - Cheddar & Sour Cream,Food,14564653620,"Thursday, January 13, 2022",Credit,123,1.5,1,123,1.5,1,1.5,1.5,1/13/2022,1,40.42402234119813,-74.38261320837535,False
115,2022-01-13,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Chesters Fries Flaming hot,Food,14564773615,"Thursday, January 13, 2022",Cash,111,1.5,1,111,1.5,1,1.5,1.5,1/13/2022,1,40.43573099130568,-74.12521215733176,False
116,2022-01-13,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Cheetos Baked - Flaming Hot,Food,14564774110,"Thursday, January 13, 2022",Cash,121,1.5,1,121,1.5,1,1.5,1.5,1/13/2022,1,40.43573099130568,-74.12521215733176,False
117,2022-01-13,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,KitKat - Crisp Wafers,Food,14564911978,"Thursday, January 13, 2022",Credit,134,2.0,1,134,2.0,1,2.0,2.0,1/13/2022,1,40.43573099130568,-74.12521215733176,True
118,2022-01-13,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Chesters Fries Flaming hot,Food,14564961879,"Thursday, January 13, 2022",Cash,111,1.5,1,111,1.5,1,1.5,1.5,1/13/2022,1,40.43573099130568,-74.12521215733176,False
119,2022-01-13,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Mini Chips Ahoy,Food,14564963925,"Thursday, January 13, 2022",Cash,120,1.5,1,120,1.5,1,1.5,1.5,1/13/2022,1,40.43573099130568,-74.12521215733176,False
120,2022-01-13,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,14564967520,"Thursday, January 13, 2022",Cash,141,1.0,1,141,1.0,1,1.0,1.0,1/13/2022,1,40.43573099130568,-74.12521215733176,True
121,2022-01-13,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,14565053127,"Thursday, January 13, 2022",Cash,142,1.0,1,142,1.0,1,1.0,1.0,1/13/2022,1,40.43573099130568,-74.12521215733176,True
122,2022-01-14,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Miss Vickie's Potato Chip - Jalapeno,Food,14565327901,"Friday, January 14, 2022",Cash,112,1.5,1,112,1.5,1,1.5,1.5,1/14/2022,1,40.43573099130568,-74.12521215733176,False
123,2022-01-14,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,14565335876,"Friday, January 14, 2022",Cash,141,1.0,1,141,1.0,1,1.0,1.0,1/14/2022,1,40.43573099130568,-74.12521215733176,True
124,2022-01-14,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Ritz Bits Cheese,Food,14565871342,"Friday, January 14, 2022",Credit,123,1.5,1,123,1.5,1,1.5,1.5,1/14/2022,1,40.43573099130568,-74.12521215733176,False
125,2022-01-14,Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,CheezIt - Original,Food,14566626651,"Friday, January 14, 2022",Cash,121,1.25,1,121,1.25,1,1.25,1.25,1/14/2022,1,39.62814631227117,-74.34345395291756,True
126,2022-01-14,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Takis FUGEO mini,Food,14566645406,"Friday, January 14, 2022",Cash,122,1.25,1,122,1.25,1,1.25,1.25,1/14/2022,1,40.43573099130568,-74.12521215733176,False
127,2022-01-14,Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Snapple Diet Tea - Peach Tea,Non Carbonated,14566647281,"Friday, January 14, 2022",Cash,143,2.5,1,143,2.5,1,2.5,2.5,1/14/2022,1,40.42402234119813,-74.38261320837535,True
128,2022-01-14,Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,SunChips Multigrain - Harvest Cheddar,Food,14566658956,"Friday, January 14, 2022",Cash,111,1.5,1,111,1.5,1,1.5,1.5,1/14/2022,1,39.62814631227117,-74.34345395291756,True
129,2022-01-14,Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,CheezIt - Original,Food,14567065857,"Friday, January 14, 2022",Cash,121,1.25,1,121,1.25,1,1.25,1.25,1/14/2022,1,39.62814631227117,-74.34345395291756,True
130,2022-01-14,Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,SunChips Multigrain - Salsa,Food,14567581851,"Friday, January 14, 2022",Credit,122,1.5,1,122,1.5,1,1.5,1.5,1/14/2022,1,40.42402234119813,-74.38261320837535,True
131,2022-01-14,Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,CheezIt - Original,Food,14567951976,"Friday, January 14, 2022",Cash,121,1.25,1,121,1.25,1,1.25,1.25,1/14/2022,1,39.62814631227117,-74.34345395291756,True
132,2022-01-14,Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Seapoint Farms Dry Roasted Edamame - Wasabi,Food,14568052947,"Friday, January 14, 2022",Cash,135,2.5,1,135,2.5,1,2.5,2.5,1/14/2022,1,40.42402234119813,-74.38261320837535,False
133,2022-01-14,Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Monster Energy Original,Carbonated,14568186832,"Friday, January 14, 2022",Cash,146,3.0,1,146,3.0,1,3.0,3.0,1/14/2022,1,40.42402234119813,-74.38261320837535,True
134,2022-01-14,Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,BodyArmor LYTE  - Berry Punch,Water,14568399014,"Friday, January 14, 2022",Cash,143,2.5,1,143,2.5,1,2.5,2.5,1/14/2022,1,39.62814631227117,-74.34345395291756,False
135,2022-01-14,Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Monster Energy  Zero Ultra,Carbonated,14568402590,"Friday, January 14, 2022",Cash,146,3.0,1,146,3.0,1,3.0,3.0,1/14/2022,1,39.62814631227117,-74.34345395291756,False
136,2022-01-14,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Red Bull - Original,Carbonated,14568484969,"Friday, January 14, 2022",Cash,148,3.0,1,148,3.0,1,3.0,3.0,1/14/2022,1,40.43573099130568,-74.12521215733176,True
137,2022-01-14,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Monster Energy Original,Carbonated,14568515212,"Friday, January 14, 2022",Cash,144,3.0,1,144,3.0,1,3.0,3.0,1/14/2022,1,40.43573099130568,-74.12521215733176,True
138,2022-01-14,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Monster Energy Original,Carbonated,14568567601,"Friday, January 14, 2022",Credit,146,3.0,1,146,3.0,1,3.0,3.0,1/14/2022,1,40.43573099130568,-74.12521215733176,True
139,2022-01-14,Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,V8 Vegetable Juice - Original,Non Carbonated,14568615335,"Friday, January 14, 2022",Cash,141,1.5,1,141,1.5,1,1.5,1.5,1/14/2022,1,40.42402234119813,-74.38261320837535,False
140,2022-01-14,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,14568646555,"Friday, January 14, 2022",Cash,141,1.0,1,141,1.0,1,1.0,1.0,1/14/2022,1,40.43573099130568,-74.12521215733176,True
141,2022-01-14,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,14568662299,"Friday, January 14, 2022",Cash,141,1.0,1,141,1.0,1,1.0,1.0,1/14/2022,1,40.43573099130568,-74.12521215733176,True
142,2022-01-14,Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,V8 Vegetable Juice - Original,Non Carbonated,14568794737,"Friday, January 14, 2022",Cash,142,1.5,1,142,1.5,1,1.5,1.5,1/14/2022,1,39.62814631227117,-74.34345395291756,False
143,2022-01-14,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,14569115940,"Friday, January 14, 2022",Cash,142,1.0,1,142,1.0,1,1.0,1.0,1/14/2022,1,40.43573099130568,-74.12521215733176,True
144,2022-01-14,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,14569150082,"Friday, January 14, 2022",Cash,141,1.0,1,141,1.0,1,1.0,1.0,1/14/2022,1,40.43573099130568,-74.12521215733176,True
145,2022-01-14,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,14569150926,"Friday, January 14, 2022",Cash,141,1.0,1,141,1.0,1,1.0,1.0,1/14/2022,1,40.43573099130568,-74.12521215733176,True
146,2022-01-14,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Mini Chips Ahoy,Food,14569463108,"Friday, January 14, 2022",Cash,120,1.5,1,120,1.5,1,1.5,1.5,1/14/2022,1,40.43573099130568,-74.12521215733176,False
147,2022-01-14,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,14569513981,"Friday, January 14, 2022",Cash,141,1.0,1,141,1.0,1,1.0,1.0,1/14/2022,1,40.43573099130568,-74.12521215733176,True
148,2022-01-14,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Monster Energy Original,Carbonated,14569526668,"Friday, January 14, 2022",Cash,146,3.0,1,146,3.0,1,3.0,3.0,1/14/2022,1,40.43573099130568,-74.12521215733176,True
149,2022-01-14,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Good Health Veggie Stix - Sea Salt,Food,14569561723,"Friday, January 14, 2022",Cash,114,1.5,1,114,1.5,1,1.5,1.5,1/14/2022,1,40.43573099130568,-74.12521215733176,False
150,2022-01-14,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Miss Vickie's Potato Chip - Smokehouse BBQ,Food,14569564302,"Friday, January 14, 2022",Cash,110,1.5,1,110,1.5,1,1.5,1.5,1/14/2022,1,40.43573099130568,-74.12521215733176,False
151,2022-01-14,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,14569564760,"Friday, January 14, 2022",Cash,141,1.0,1,141,1.0,1,1.0,1.0,1/14/2022,1,40.43573099130568,-74.12521215733176,True
152,2022-01-14,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,14569596909,"Friday, January 14, 2022",Cash,141,1.0,1,141,1.0,1,1.0,1.0,1/14/2022,1,40.43573099130568,-74.12521215733176,True
153,2022-01-14,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Chesters Fries Flaming hot,Food,14569601233,"Friday, January 14, 2022",Cash,111,1.5,1,111,1.5,1,1.5,1.5,1/14/2022,1,40.43573099130568,-74.12521215733176,False
154,2022-01-15,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Monster Energy Original,Carbonated,14569910141,"Saturday, January 15, 2022",Cash,146,3.0,1,146,3.0,1,3.0,3.0,1/15/2022,1,40.43573099130568,-74.12521215733176,True
155,2022-01-15,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Chesters Fries Flaming hot,Food,14569911139,"Saturday, January 15, 2022",Cash,111,1.5,1,111,1.5,1,1.5,1.5,1/15/2022,1,40.43573099130568,-74.12521215733176,False
156,2022-01-15,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Red Bull - Original,Carbonated,14570329106,"Saturday, January 15, 2022",Credit,148,3.0,1,148,3.0,1,3.0,3.0,1/15/2022,1,40.43573099130568,-74.12521215733176,True
157,2022-01-15,Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,V8 Vegetable Juice - Original,Non Carbonated,14570742020,"Saturday, January 15, 2022",Cash,141,1.5,1,141,1.5,1,1.5,1.5,1/15/2022,1,40.42402234119813,-74.38261320837535,False
158,2022-01-15,Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Vitamin Water - Ice Cool Blue Lavender,Water,14571239689,"Saturday, January 15, 2022",Credit,145,2.75,2,145,2.75,2,5.5,5.5,1/15/2022,1,40.42402234119813,-74.38261320837535,False
159,2022-01-15,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Red Bull - Original,Carbonated,14571524565,"Saturday, January 15, 2022",Cash,148,3.0,1,148,3.0,1,3.0,3.0,1/15/2022,1,40.43573099130568,-74.12521215733176,True
160,2022-01-15,Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Monster Energy Original,Carbonated,14571607101,"Saturday, January 15, 2022",Cash,146,3.0,1,146,3.0,1,3.0,3.0,1/15/2022,1,40.42402234119813,-74.38261320837535,True
161,2022-01-15,Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Monster Energy Original,Carbonated,14571627828,"Saturday, January 15, 2022",Cash,146,3.0,1,146,3.0,1,3.0,3.0,1/15/2022,1,40.42402234119813,-74.38261320837535,True
162,2022-01-15,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,14571821821,"Saturday, January 15, 2022",Cash,141,1.0,1,141,1.0,1,1.0,1.0,1/15/2022,1,40.43573099130568,-74.12521215733176,True
163,2022-01-15,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Miss Vickie's Potato Chip - Jalapeno,Food,14571850001,"Saturday, January 15, 2022",Cash,112,1.5,1,112,1.5,1,1.5,1.5,1/15/2022,1,40.43573099130568,-74.12521215733176,False
164,2022-01-15,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Miss Vickie's Potato Chip - Jalapeno,Food,14571861014,"Saturday, January 15, 2022",Cash,112,1.5,1,112,1.5,1,1.5,1.5,1/15/2022,1,40.43573099130568,-74.12521215733176,False
165,2022-01-15,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,14571910161,"Saturday, January 15, 2022",Cash,142,1.0,1,142,1.0,1,1.0,1.0,1/15/2022,1,40.43573099130568,-74.12521215733176,True
166,2022-01-15,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Miss Vickie's Potato Chip - Jalapeno,Food,14571911346,"Saturday, January 15, 2022",Cash,112,1.5,1,112,1.5,1,1.5,1.5,1/15/2022,1,40.43573099130568,-74.12521215733176,False
167,2022-01-15,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Monster Energy Original,Carbonated,14571958626,"Saturday, January 15, 2022",Cash,146,3.0,1,146,3.0,1,3.0,3.0,1/15/2022,1,40.43573099130568,-74.12521215733176,True
168,2022-01-15,Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,CheezIt - White Cheddar,Food,14572175555,"Saturday, January 15, 2022",Cash,121,1.25,1,121,1.25,1,1.25,1.25,1/15/2022,1,40.42402234119813,-74.38261320837535,False
169,2022-01-15,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,14572223955,"Saturday, January 15, 2022",Cash,142,1.0,1,142,1.0,1,1.0,1.0,1/15/2022,1,40.43573099130568,-74.12521215733176,True
170,2022-01-15,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Monster Energy Original,Carbonated,14572516391,"Saturday, January 15, 2022",Cash,144,3.0,1,144,3.0,1,3.0,3.0,1/15/2022,1,40.43573099130568,-74.12521215733176,True
171,2022-01-15,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Diet Tea - Peach Tea,Non Carbonated,14572518122,"Saturday, January 15, 2022",Credit,145,2.5,1,145,2.5,1,2.5,2.5,1/15/2022,1,40.43573099130568,-74.12521215733176,True
172,2022-01-15,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,14572574777,"Saturday, January 15, 2022",Cash,141,1.0,1,141,1.0,1,1.0,1.0,1/15/2022,1,40.43573099130568,-74.12521215733176,True
173,2022-01-15,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Jack Links Beef Steak Original,Food,14572575325,"Saturday, January 15, 2022",Cash,133,2.0,1,133,2.0,1,2.0,2.0,1/15/2022,1,40.43573099130568,-74.12521215733176,False
174,2022-01-15,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Cheetos Baked - Flaming Hot,Food,14572575797,"Saturday, January 15, 2022",Cash,121,1.5,1,121,1.5,1,1.5,1.5,1/15/2022,1,40.43573099130568,-74.12521215733176,False
175,2022-01-16,Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Nature's Valley Crunchy Granola Bar - Oats &,Food,14573858783,"Sunday, January 16, 2022",Credit,136,1.25,1,136,1.25,1,1.25,1.25,1/16/2022,1,40.42402234119813,-74.38261320837535,False
176,2022-01-16,Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Lays Baked - Original,Food,14574010792,"Sunday, January 16, 2022",Cash,112,1.5,1,112,1.5,1,1.5,1.5,1/16/2022,1,40.42402234119813,-74.38261320837535,False
177,2022-01-16,Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Monster Energy Original,Carbonated,14574141888,"Sunday, January 16, 2022",Cash,146,3.0,1,146,3.0,1,3.0,3.0,1/16/2022,1,40.42402234119813,-74.38261320837535,True
178,2022-01-16,Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Monster Energy Original,Carbonated,14574145196,"Sunday, January 16, 2022",Cash,146,3.0,1,146,3.0,1,3.0,3.0,1/16/2022,1,40.42402234119813,-74.38261320837535,True
179,2022-01-17,Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Bai Antioxidant - Zambia Bingcherry,Non Carbonated,14574836578,"Monday, January 17, 2022",Credit,146,2.5,1,146,2.5,1,2.5,2.5,1/16/2022,1,40.42402234119813,-74.38261320837535,False
180,2022-01-17,Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Robert Irvine's - Fit Crunch -  Chocolate Pea,Food,14576136011,"Monday, January 17, 2022",Cash,133,2.0,1,133,2.0,1,2.0,2.0,1/17/2022,1,39.62814631227117,-74.34345395291756,True
181,2022-01-17,Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Seapoint Farms Dry Roasted Edamame - Wasabi,Food,14576137173,"Monday, January 17, 2022",Cash,134,2.5,1,134,2.5,1,2.5,2.5,1/17/2022,1,39.62814631227117,-74.34345395291756,False
182,2022-01-17,Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Snapple Diet Tea - Lemon,Non Carbonated,14576353351,"Monday, January 17, 2022",Cash,145,2.5,1,145,2.5,1,2.5,2.5,1/17/2022,1,39.62814631227117,-74.34345395291756,True
183,2022-01-17,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Red Bull - Original,Carbonated,14576926827,"Monday, January 17, 2022",Credit,148,3.0,1,148,3.0,1,3.0,3.0,1/17/2022,1,40.43573099130568,-74.12521215733176,True
184,2022-01-17,Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Monster Energy Original,Carbonated,14577107071,"Monday, January 17, 2022",Credit,146,3.0,1,146,3.0,1,3.0,3.0,1/17/2022,1,40.42402234119813,-74.38261320837535,True
185,2022-01-17,Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Poland Springs Water,Water,14577283376,"Monday, January 17, 2022",Cash,144,1.5,1,144,1.5,1,1.5,1.5,1/17/2022,1,40.42402234119813,-74.38261320837535,True
186,2022-01-17,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,14577468669,"Monday, January 17, 2022",Cash,142,1.0,1,142,1.0,1,1.0,1.0,1/17/2022,1,40.43573099130568,-74.12521215733176,True
187,2022-01-17,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,KitKat - Crisp Wafers,Food,14577507788,"Monday, January 17, 2022",Credit,134,2.0,1,134,2.0,1,2.0,2.0,1/17/2022,1,40.43573099130568,-74.12521215733176,True
188,2022-01-17,Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Snapple Diet Tea - Raspberry,Non Carbonated,14577677689,"Monday, January 17, 2022",Credit,145,2.5,1,145,2.5,1,2.5,2.5,1/17/2022,1,40.42402234119813,-74.38261320837535,False
189,2022-01-17,Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Takis FUGEO mini,Food,14577707447,"Monday, January 17, 2022",Cash,121,1.5,1,121,1.5,1,1.5,1.5,1/17/2022,1,40.42402234119813,-74.38261320837535,False
190,2022-01-17,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Takis FUGEO mini,Food,14577819879,"Monday, January 17, 2022",Cash,122,1.25,1,122,1.25,1,1.25,1.25,1/17/2022,1,40.43573099130568,-74.12521215733176,False
191,2022-01-17,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,14577842305,"Monday, January 17, 2022",Cash,142,1.0,1,142,1.0,1,1.0,1.0,1/17/2022,1,40.43573099130568,-74.12521215733176,True
